,property_id,lat,lng,addr_street,suburb,price,year,property_type,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1619,62422.0,-37.809197,145.226481,Type G/59-63 Ringwood Street,RINGWOOD,7560000.0,2014.0,house,3.0,2.0,2.0,SC_032,445.94,19902,776.12,43.22,0,hospital_105,1475.37,S_040,366.01
1620,62443.0,-37.822977,145.240777,1 Marden Place Heathmont,HEATHMONT,9360000.0,2014.0,house,4.0,2.0,2.0,SC_032,1549.71,19871,681.48,45.91,0,hospital_105,1333.3,S_190,1568.98
1621,62669.0,-37.832795000000004,145.254496,2 Martin Street,HEATHMONT,11441000.0,2013.0,house,4.0,2.0,3.0,SC_032,3174.31,19871,1005.86,45.91,0,hospital_105,2611.57,S_139,1571.66
1622,63040.0,-37.831285,145.236723,60 Viviani Crescent,HEATHMONT,4953000.0,2009.0,house,2.0,1.0,0.0,SC_032,2176.94,19871,763.54,45.91,0,hospital_179,2176.99,S_040,2263.33
1623,6316.0,-37.782773999999996,144.81981100000002,19 Drummartin Street (Albion),ALBION,4872000.0,2015.0,house,4.0,2.0,3.0,SC_102,1211.69,20004,714.34,28.06,0,hospital_174,1253.41,S_080,1175.71
1624,63199.0,-37.782740999999994,145.28515,1 Lincoln Road,CROYDON,7480000.0,2010.0,house,3.0,2.0,2.0,SC_022,1828.47,19878,1468.92,50.64,0,hospital_164,3810.06,S_181,1520.43
1625,63266.0,-37.79846954,145.2623291,1/26 Beaufort Road,CROYDON,3498000.0,2008.0,house,2.0,1.0,2.0,SC_022,1826.43,19878,1642.01,50.64,0,hospital_164,1191.92,S_157,652.94
1626,63438.0,-37.796499,145.30230600000002,11A View Street,CROYDON,7260000.0,2013.0,house,3.0,2.0,2.0,SC_022,1715.54,19877,1581.04,54.5,0,hospital_164,4295.71,S_224,946.0
1627,63539.0,-37.792056,145.29335,14 Moore Avenue,CROYDON,2960000.0,2013.0,house,3.0,1.0,2.0,SC_022,1195.19,19878,1183.21,50.64,0,hospital_164,3753.1,S_181,1171.73
1628,63603.0,-37.80444717,145.2788849,15/40 Lusher Road,CROYDON,3220000.0,2008.0,house,2.0,1.0,1.0,SC_022,701.69,19878,1014.24,50.64,0,hospital_164,2081.55,S_055,599.5
1629,63615.0,-37.785489,145.27031100000002,16 Arundel Street,CROYDON,11116000.0,2016.0,house,3.0,1.0,2.0,SC_022,1884.7,19878,1430.09,50.64,0,hospital_164,2796.86,S_181,1501.06
1630,63912.0,-37.792915,145.28231499999998,20-22 Croydon Road,CROYDON,18460000.0,2015.0,house,3.0,1.0,0.0,SC_022,690.11,19878,318.8,50.64,0,hospital_164,2873.25,S_181,362.37
1631,63961.0,-37.810362,145.293579,22 Nyanda Court,CROYDON,6750000.0,2013.0,house,3.0,2.0,1.0,SC_022,1558.42,19878,2015.91,50.64,0,hospital_164,3353.37,S_055,1466.72
1632,63971.0,-37.783103000000004,145.290099,23 Bartlett Avenue,CROYDON,8820000.0,2016.0,house,2.0,1.0,2.0,SC_022,1883.2,19878,1607.39,50.64,0,hospital_164,4092.3,S_181,1643.72
1633,63991.0,-37.791284000000005,145.25987800000001,23 Strathfield Parade,CROYDON,7176000.0,2013.0,house,4.0,2.0,2.0,SC_022,2217.91,19878,1880.34,50.64,0,hospital_164,1872.4,S_157,782.85
1634,64041.0,-37.805595399999994,145.2753906,25 Vinter Avenue,CROYDON,43040000.0,2008.0,house,4.0,2.0,2.0,SC_022,991.22,19878,1220.04,50.64,0,hospital_164,1757.88,S_055,903.06
1635,64166.0,-37.794557,145.293184,3 Glamis Court,CROYDON,11200000.0,2011.0,house,4.0,2.0,2.0,SC_022,1021.82,19878,1111.46,50.64,0,hospital_164,3618.39,S_181,1083.72
1636,64449.0,-37.792144,145.30578300000002,4/134 Hull Road,CROYDON,6450000.0,2011.0,house,3.0,2.0,1.0,SC_022,2141.37,19877,1008.35,54.5,0,hospital_164,4744.61,S_224,1183.02
1637,64675.0,-37.789443,145.29656,57 ALLENDALE ROAD,CROYDON,5445000.0,2015.0,house,3.0,1.0,0.0,SC_022,1599.46,19877,1488.44,54.5,0,hospital_164,4140.4,S_181,1551.21
1638,64962.0,-37.788175,145.275514,9 HYTON CRESCENT,CROYDON,6930000.0,2011.0,house,3.0,1.0,1.0,SC_022,1384.84,19878,923.84,50.64,0,hospital_164,2797.09,S_181,995.81
1639,65149.0,-37.808147,145.307118,159 Colchester Road,KILSYTH,6405000.0,2011.0,house,3.0,1.0,2.0,SC_022,2342.63,19877,2645.77,54.5,0,hospital_164,4531.83,S_224,726.59
1640,65150.0,-37.8050819,145.3057796,16 Byron Road,KILSYTH,4290000.0,2011.0,house,2.0,2.0,2.0,SC_022,2105.28,19877,2337.19,54.5,0,hospital_164,4424.06,S_224,518.49
1641,65194.0,-37.807278000000004,145.30449,19 Landstrom Quadrant,KILSYTH,6150000.0,2012.0,house,3.0,1.0,1.0,SC_022,2092.41,19878,2480.64,50.64,0,hospital_164,4300.86,S_224,769.91
1642,65225.0,-37.804178,145.323298,21 Derby Road,KILSYTH,6000000.0,2016.0,house,3.0,1.0,1.0,SC_022,3582.64,19877,2365.65,54.5,0,hospital_113,5453.52,S_224,1161.21
1643,65302.0,-37.804663,145.30426200000002,30 Byron Road,KILSYTH,4884000.0,2012.0,house,3.0,1.0,1.0,SC_022,1963.91,19878,2321.03,50.64,0,hospital_164,4294.4,S_224,604.65
1644,65609.0,-37.787165,145.31193000000002,10 Charles Street,MOOROOLBARK,4275000.0,2016.0,house,2.0,1.0,2.0,SC_022,2863.85,19877,272.15,54.5,0,hospital_113,4699.02,S_224,1672.76
1645,6564.0,-37.781834,144.843964,3 Ernest Street,SUNSHINE,4750000.0,2011.0,house,3.0,1.0,2.0,SC_102,915.93,20021,1227.93,25.67,0,hospital_174,1107.17,S_080,956.4
1646,65722.0,-37.787956,145.328799,125 Pembroke Road,MOOROOLBARK,2824000.0,2013.0,house,3.0,1.0,1.0,SC_084,3566.42,19877,1486.0,54.5,0,hospital_113,3686.55,S_224,2264.2
1647,65811.0,-37.776543,145.318682,15 Wyuna Walk,MOOROOLBARK,5139000.0,2016.0,house,3.0,2.0,2.0,SC_084,2089.65,19877,1067.53,54.5,0,hospital_113,3566.89,S_168,1947.06
1648,65847.0,-37.796654,145.325578,163 Cambridge Road,MOOROOLBARK,5250000.0,2012.0,house,5.0,2.0,2.0,SC_022,3748.01,19877,1760.59,54.5,0,hospital_113,4637.17,S_224,1472.08
1649,66080.0,-37.76760483,145.31411740000001,249 Manchester Road,MOOROOLBARK,3240000.0,2008.0,house,3.0,2.0,1.0,SC_084,1052.61,19877,1914.38,54.5,0,hospital_113,3633.44,S_168,1030.23
1650,66254.0,-37.770808,145.317971,33 Old Kent Road,MOOROOLBARK,4510000.0,2014.0,house,4.0,2.0,2.0,SC_084,1453.15,19877,1627.36,54.5,0,hospital_113,3385.66,S_168,1309.78
1651,66390.0,-37.777265,145.327479,418 Hull Road,MOOROOLBARK,5280000.0,2014.0,house,3.0,1.0,2.0,SC_084,2438.91,19877,1566.36,54.5,0,hospital_113,2944.49,S_168,2173.07
1652,66606.0,-37.776061,145.308101,66 Esther Crescent,MOOROOLBARK,5005000.0,2014.0,house,4.0,2.0,2.0,SC_084,2058.81,19877,1038.51,54.5,0,hospital_113,4397.16,S_058,2097.8
1653,66834.0,-37.750243,145.338654,1/18 Beresford Road,LILYDALE,3582000.0,2016.0,house,3.0,1.0,1.0,SC_084,2346.96,19876,990.0,59.67,0,hospital_151,1598.76,S_233,1320.15
1654,67044.0,-37.749907,145.34626799999998,14 Winnetka Drive,LILYDALE,6370000.0,2010.0,house,4.0,2.0,3.0,SC_084,2990.07,19876,637.34,59.67,0,hospital_151,956.28,S_233,958.9
1655,67175.0,-37.764317,145.37301000000002,2 Parkside Close,LILYDALE,8415000.0,2014.0,house,3.0,2.0,2.0,SC_084,5244.05,19876,2432.45,59.67,0,hospital_113,1624.44,S_081,2119.26
1656,67283.0,-37.750865000000005,145.353676,26 Gardiner Street,LILYDALE,5940000.0,2015.0,house,3.0,1.0,2.0,SC_084,3590.55,19876,737.53,59.67,0,hospital_151,323.11,S_233,857.61
1657,67441.0,-37.775501,145.355977,4 Tanya Court,LILYDALE,7769000.0,2011.0,house,4.0,3.0,2.0,SC_084,4173.5,19876,2340.4,59.67,0,hospital_113,1508.74,S_081,1821.02
1658,67619.0,-37.770931,145.351732,6 Wily Court,LILYDALE,6864000.0,2014.0,house,4.0,2.0,2.0,SC_084,3617.73,19876,1751.88,59.67,0,hospital_113,1032.07,S_081,1237.57
1659,67970.0,-37.839984,145.023077,215 Kooyong Road,TOORAK,22540000.0,2016.0,house,3.0,3.0,2.0,SC_038,1304.64,19909,592.54,10.93,0,hospital_127,1956.39,S_102,1304.79
1660,68044.0,-37.847328000000005,145.008015,3 Ruabon Road,TOORAK,17550000.0,2016.0,house,3.0,1.0,0.0,SC_038,752.47,19947,599.46,20.58,0,hospital_132,759.91,S_115,254.36
1661,68270.0,-37.862621999999995,145.022125,11 Egerton Road,ARMADALE,14740000.0,2016.0,house,2.0,1.0,0.0,SC_023,2367.52,19945,729.52,23.58,0,hospital_092,545.49,S_013,430.72
1662,68313.0,-37.85168076,145.0154572,16 Eileen Street,ARMADALE,13770000.0,2009.0,house,2.0,1.0,0.0,SC_038,1389.33,19946,169.47,22.58,0,hospital_132,638.38,S_115,982.89
1663,68379.0,-37.863449100000004,145.0256043,21 Valentine Grove,ARMADALE,13360000.0,2009.0,house,3.0,1.0,0.0,SC_023,2077.11,19944,450.09,19.7,0,hospital_092,226.19,S_013,120.77
1664,68396.0,-37.86355591,145.0255737,23 Valentine Grove,ARMADALE,11920000.0,2008.0,house,3.0,2.0,2.0,SC_023,2070.98,19944,443.9,19.7,0,hospital_092,225.88,S_013,125.96
1665,68431.0,-37.857884999999996,145.026623,28 Lambeth Avenue,ARMADALE,7205000.0,2016.0,house,3.0,2.0,2.0,SC_023,2488.5,19945,660.9,23.58,0,hospital_092,692.57,S_235,326.31
1666,68562.0,-37.856829,145.021132,5 Hume Street,ARMADALE,13160000.0,2012.0,house,2.0,1.0,0.0,SC_038,2134.6,19945,164.21,23.58,0,hospital_092,1005.05,S_235,779.94
1667,68771.0,-37.868532,145.038081,11a Childers Road,MALVERN,16405000.0,2015.0,house,2.0,1.0,1.0,SC_023,951.24,19944,812.78,19.7,0,hospital_183,555.31,S_013,1139.9
1668,68809.0,-37.851869,145.041601,14 Cressy Street,MALVERN,16770000.0,2012.0,house,3.0,1.0,2.0,SC_023,2710.51,19911,278.92,14.93,0,hospital_183,1325.97,S_235,1449.06
1669,68875.0,-37.865526,145.032974,19 Glendearg Grove,MALVERN,3575000.0,2016.0,house,4.0,2.0,2.0,SC_023,1471.93,19944,333.38,19.7,0,hospital_157,303.1,S_013,585.6
1670,69120.0,-37.85482025,145.0404816,39 Cawkwell Street,MALVERN,9240000.0,2008.0,house,3.0,1.0,0.0,SC_023,2388.9,19911,617.1,14.93,0,hospital_183,987.84,S_235,1178.8
1671,69188.0,-37.86399841,145.0358124,5 Cummins Grove,MALVERN,9612000.0,2009.0,house,3.0,2.0,0.0,SC_023,1492.71,19944,625.42,19.7,0,hospital_157,275.87,S_235,739.48
1672,69207.0,-37.86783981,145.03866580000002,53 Hunter Street,MALVERN,20300000.0,2009.0,house,4.0,2.0,0.0,SC_023,1000.88,19944,842.3,19.7,0,hospital_183,470.48,S_013,1148.07
1673,69259.0,-37.866287,145.03901000000002,68 Wheatland Road,MALVERN,12600000.0,2009.0,house,3.0,2.0,0.0,SC_023,1154.07,19944,853.84,19.7,0,hospital_183,295.19,S_013,1111.31
1674,69371.0,-37.863678,145.110041,1 Rocklands Road,ASHWOOD,11110000.0,2014.0,house,4.0,2.0,2.0,SC_042,2228.59,19840,1119.44,27.93,0,hospital_089,1560.02,S_112,1463.58
1675,69422.0,-37.867373,145.09428300000002,10 May Park Avenue,ASHWOOD,10140000.0,2011.0,house,2.0,1.0,1.0,SC_042,1136.25,19839,844.69,25.93,0,hospital_098,904.04,S_112,113.49
1676,69571.0,-37.874845,145.076446,147 Ashburn Grove,ASHBURTON,17600000.0,2015.0,house,4.0,2.0,2.0,SC_042,1352.07,19838,661.76,22.93,0,hospital_098,1424.26,S_026,1535.49
1677,69635.0,-37.869336,145.108328,18  Teck Street,ASHWOOD,15920000.0,2016.0,house,2.0,1.0,2.0,SC_042,1726.11,19840,578.75,27.93,0,hospital_089,1819.2,S_112,1320.23
1678,6969.0,-37.78195,144.816429,7/11-13 McLean Street,ALBION,5550000.0,2010.0,house,3.0,1.0,1.0,SC_102,1508.81,20004,871.11,28.06,0,hospital_174,1493.26,S_080,1466.8
1679,69751.0,-37.862007,145.105048,21 Mountain Ash Avenue,ASHWOOD,18560000.0,2016.0,house,3.0,1.0,2.0,SC_042,2080.94,19840,1431.55,27.93,0,hospital_089,1084.72,S_112,1108.13
1680,69921.0,-37.870802000000005,145.07262,30 St Georges Crescent,ASHBURTON,15600000.0,2014.0,house,3.0,1.0,1.0,SC_042,1812.09,19847,677.17,36.71,0,hospital_108,1117.86,S_112,1919.96
1681,7003.0,-37.785885,144.838574,78 Devonshire Road,SUNSHINE,8619000.0,2014.0,house,3.0,1.0,0.0,SC_102,591.97,20021,581.54,25.67,0,hospital_174,1056.07,S_080,675.48
1682,70054.0,-37.864246,145.110469,4 Rocklands Road,ASHWOOD,7930000.0,2010.0,house,3.0,1.0,2.0,SC_042,2214.09,19840,1051.33,27.93,0,hospital_089,1622.38,S_112,1488.69
1683,70137.0,-37.86823273,145.09350590000003,4A Reid Street,ASHWOOD,8370000.0,2009.0,house,3.0,1.0,2.0,SC_042,1029.15,19839,730.82,25.93,0,hospital_098,889.92,S_112,200.66
1684,70193.0,-37.873490999999994,145.097594,56 Power Avenue,ASHWOOD,5840000.0,2014.0,house,3.0,1.0,2.0,SC_042,685.58,19839,617.5,25.93,0,hospital_098,1536.65,S_112,854.07
1685,70260.0,-37.873133,145.075703,67 Nicholas Street,ASHBURTON,14320000.0,2013.0,house,4.0,2.0,2.0,SC_042,1465.41,19847,638.47,36.71,0,hospital_098,1305.61,S_026,1735.09
1686,70311.0,-37.870998799999995,145.0770557,79 St Georges Crescent,ASHBURTON,7200000.0,2011.0,house,3.0,2.0,2.0,SC_042,1452.79,19847,375.63,36.71,0,hospital_098,1047.13,S_112,1553.0
1687,70376.0,-37.870851,145.10363600000002,9 Katta Court,ASHWOOD,12720000.0,2016.0,house,3.0,1.0,2.0,SC_042,1287.76,19840,803.58,27.93,0,hospital_089,1711.16,S_112,997.17
1688,70393.0,-37.866836,145.07886200000002,94 Dent Street,ASHBURTON,10752000.0,2010.0,house,3.0,1.0,1.0,SC_042,1613.06,19847,179.35,36.71,0,hospital_098,623.97,S_112,1309.83
1689,70417.0,-37.880443,145.10076,1 Weabra Court,CHADSTONE,12600000.0,2014.0,house,3.0,1.0,1.0,SC_042,883.41,19839,1113.29,25.93,0,hospital_166,2144.04,S_026,1615.57
1690,70425.0,-37.877987,145.10348,1/124 Power Avenue,CHADSTONE,6454000.0,2012.0,house,2.0,1.0,0.0,SC_042,1054.63,19840,900.27,27.93,0,hospital_098,2256.33,S_112,1543.23
1691,70496.0,-37.884219,145.10314499999998,12 Rosemary Street,CHADSTONE,9020000.0,2015.0,house,3.0,1.0,1.0,SC_042,1277.48,19840,1419.2,27.93,0,hospital_166,1692.55,S_026,1675.53
1692,70511.0,-37.87830734,145.0949097,13 Thurloo Street,CHADSTONE,6250000.0,2009.0,house,3.0,1.0,1.0,SC_042,317.87,19839,572.95,25.93,0,hospital_098,1821.7,S_112,1324.77
1693,70527.0,-37.882505,145.107125,14 Elmtree Terrace,CHADSTONE,6760000.0,2011.0,house,3.0,2.0,2.0,SC_042,1487.89,19840,1082.69,27.93,0,hospital_166,1867.75,S_026,2058.89
1694,70530.0,-37.87730408,145.1064606,14 Melinga Crescent,CHADSTONE,8960000.0,2009.0,house,3.0,1.0,0.0,SC_042,1314.09,19840,643.73,27.93,0,hospital_098,2404.33,S_112,1645.6
1695,70787.0,-37.877882,145.093857,40 Collins Street,CHADSTONE,9510000.0,2012.0,house,4.0,1.0,2.0,SC_042,215.22,19839,478.39,25.93,0,hospital_098,1736.72,S_112,1273.58
1696,70991.0,-37.860716,145.22061200000002,10 Alkira Court,WANTIRNA,10480000.0,2013.0,house,3.0,2.0,2.0,SC_067,5113.43,19871,4175.28,45.91,0,hospital_008,1365.25,S_226,683.07
1697,71051.0,-37.851836,145.227937,11 Heswall Court,WANTIRNA,4730000.0,2010.0,house,3.0,1.0,1.0,SC_032,4351.29,19871,2997.58,45.91,0,hospital_179,268.69,S_226,1797.8
1698,71057.0,-37.843651,145.236651,11 Northam Road,WANTIRNA,8330000.0,2011.0,house,4.0,2.0,1.0,SC_032,3507.79,19871,1842.43,45.91,0,hospital_179,1028.97,S_139,2659.28
1699,71073.0,-37.857742,145.21788700000002,113 Milpera Crescent,WANTIRNA,11765000.0,2015.0,house,5.0,3.0,2.0,SC_067,5019.87,19871,4027.52,45.91,0,hospital_008,1209.28,S_226,1037.65
1700,71188.0,-37.84224319,145.231308,17 St Davids Drive,WANTIRNA,6886000.0,2007.0,house,3.0,1.0,2.0,SC_032,3290.07,19871,1938.5,45.91,0,hospital_179,867.67,S_226,2902.1
1701,71195.0,-37.859809999999996,145.22463,18 Amersham Drive,WANTIRNA,10880000.0,2014.0,house,4.0,2.0,2.0,SC_032,5251.16,19871,3918.39,45.91,0,hospital_008,1167.06,S_226,867.37
1702,71214.0,-37.853758,145.21791499999998,19 Colonial Court,WANTIRNA,11330000.0,2016.0,house,5.0,2.0,2.0,SC_032,4664.09,19871,3674.45,45.91,0,hospital_008,915.53,S_226,1473.64
1703,71250.0,-37.858241,145.230199,2 Georgian Gardens,WANTIRNA,9204000.0,2016.0,house,4.0,2.0,1.0,SC_032,5065.05,19871,3561.56,45.91,0,hospital_179,1006.99,S_226,1288.41
1704,71329.0,-37.85444641,145.220108,25 Freshfield Avenue,WANTIRNA,9450000.0,2009.0,house,4.0,2.0,2.0,SC_032,4703.91,19871,3616.02,45.91,0,hospital_008,808.28,S_226,1380.97
1705,71595.0,-37.849225,145.23,5 Ainsdale Avenue,WANTIRNA,3420000.0,2013.0,house,3.0,1.0,1.0,SC_032,4061.29,19871,2655.46,45.91,0,hospital_179,218.56,S_226,2135.69
1706,71934.0,-37.844964000000004,145.247479,1/24-28 Stud Road,BAYSWATER,4340000.0,2009.0,house,3.0,1.0,0.0,SC_032,3943.27,19870,1851.25,49.91,0,hospital_179,1823.16,S_139,1720.71
1707,71946.0,-37.844668,145.261552,1/4 Maple Street,BAYSWATER,8700000.0,2014.0,house,4.0,2.0,2.0,SC_032,4572.31,19870,664.81,49.91,0,hospital_002,1336.12,S_139,505.88
1708,71979.0,-37.850242,145.26923200000002,101 Scoresby Road,BAYSWATER,9612000.0,2010.0,house,3.0,1.0,1.0,SC_032,5481.05,19870,952.41,49.91,0,hospital_002,589.06,S_139,835.27
1709,72048.0,-37.84532928,145.26474,13 John street,BAYSWATER,4992000.0,2008.0,house,3.0,1.0,1.0,SC_032,4809.0,19870,499.67,49.91,0,hospital_002,1168.54,S_139,323.56
1710,72076.0,-37.853752,145.25278899999998,16 Pindari Drive,BAYSWATER,4100000.0,2012.0,house,3.0,1.0,2.0,SC_032,5027.06,19870,1900.22,49.91,0,hospital_002,1366.45,S_139,1725.35
1711,72250.0,-37.850676,145.26048899999998,27 Sasses Avenue,BAYSWATER,7920000.0,2014.0,house,3.0,1.0,2.0,SC_032,5057.21,19870,1201.49,49.91,0,hospital_002,861.36,S_139,1025.88
1712,72446.0,-37.856649,145.26088000000001,5 Oxford Rise,BAYSWATER,7680000.0,2016.0,house,4.0,2.0,2.0,SC_032,5641.2,19870,1779.01,49.91,0,hospital_002,655.19,S_139,1611.74
1713,72559.0,-37.854242,145.265586,7 Essex Court,BAYSWATER,5952000.0,2014.0,house,3.0,1.0,1.0,SC_032,5637.42,19870,1410.72,49.91,0,hospital_002,265.98,S_139,1259.99
1714,72588.0,-37.843222,145.260653,8 Elm Street,BAYSWATER,6840000.0,2015.0,house,3.0,1.0,2.0,SC_032,4397.68,19870,678.48,49.91,0,hospital_002,1515.43,S_139,548.99
1715,72604.0,-37.846496,145.255999,80 Orange Grove,BAYSWATER,5728000.0,2012.0,house,3.0,1.0,1.0,SC_032,4452.07,19870,1191.56,49.91,0,hospital_002,1464.42,S_139,1034.7
1716,72930.0,-37.859159000000005,145.26028200000002,131 Kanooka Road,BORONIA,7645000.0,2016.0,house,4.0,3.0,3.0,SC_049,5757.65,19870,2059.31,49.91,0,hospital_002,806.84,S_139,1893.4
1717,73180.0,-37.870154,145.28340500000002,2/10 Aubrey Grove,BORONIA,4914000.0,2013.0,house,3.0,2.0,2.0,SC_049,3471.22,19869,1083.45,53.0,0,hospital_049,843.44,S_146,935.89
1718,73343.0,-37.860801,145.272031,243 Boronia Road,BORONIA,7840000.0,2010.0,house,3.0,1.0,0.0,SC_049,4910.77,19869,1086.45,53.0,0,hospital_002,683.18,S_024,1107.37
1719,73379.0,-37.85665131,145.27297969999998,27 Duncan Avenue,BORONIA,4103000.0,2009.0,house,3.0,2.0,2.0,SC_049,5221.36,19869,1088.02,53.0,0,hospital_002,441.66,S_024,1163.28
1720,73515.0,-37.860934,145.255919,30  Lemal Avenue,BORONIA,7560000.0,2015.0,house,3.0,2.0,2.0,SC_032,5868.83,19870,2392.3,49.91,0,hospital_002,1237.73,S_139,2220.06
1721,73592.0,-37.866116,145.268862,36 Western Road,BORONIA,9568000.0,2016.0,house,3.0,1.0,2.0,SC_049,4678.34,19869,1502.87,53.0,0,hospital_002,1186.75,S_024,1467.04
1722,73718.0,-37.871266,145.287675,44 Currawa Drive,BORONIA,6050000.0,2015.0,house,4.0,2.0,2.0,SC_049,3146.45,19869,1238.04,53.0,0,hospital_049,1059.1,S_146,1041.91
1723,73954.0,-37.8631,145.25495800000002,7 Russell Crescent,BORONIA,8850000.0,2016.0,house,3.0,2.0,0.0,SC_049,5836.07,19869,2602.93,53.0,0,hospital_002,1439.67,S_139,2474.09
1724,74073.0,-37.84342,145.300747,9 Petersfield Court,BORONIA,9265000.0,2015.0,house,4.0,2.0,3.0,SC_022,5174.0,19869,2379.66,53.0,0,hospital_049,2659.08,S_042,2287.87
1725,74096.0,-37.838097999999995,145.28857299999999,960 Mountain Highway,BORONIA,6512000.0,2010.0,house,3.0,1.0,1.0,SC_022,4369.6,19870,1841.52,49.91,0,hospital_002,2636.54,S_139,1981.79
1726,74157.0,-37.910683,145.276975,3 Winneke Court,LYSTERFIELD,4264000.0,2014.0,house,4.0,2.0,2.0,SC_049,3289.38,19867,3350.08,58.0,0,hospital_150,3448.22,S_199,2616.73
1727,742.0,-37.79582214,144.8856812,27 Everard Street,FOOTSCRAY,2853000.0,2009.0,house,1.0,1.0,1.0,SC_043,2139.81,20023,667.14,19.6,0,hospital_056,302.86,S_201,1215.14
1728,74297.0,-37.8864975,145.03556819999997,23 Clarke Avenue,CAULFIELD,16507000.0,2008.0,house,3.0,1.0,2.0,SC_023,1313.54,19942,685.88,32.5,0,hospital_080,1777.83,S_166,835.52
1729,74354.0,-37.87978363,145.0200958,400 Glen Eira Road,CAULFIELD,9120000.0,2009.0,house,3.0,1.0,1.0,SC_023,2039.95,19944,1709.32,19.7,0,hospital_080,624.22,S_166,739.5
1730,74406.0,-37.882999,145.031425,9 Bramerton Road,CAULFIELD,7920000.0,2016.0,house,3.0,1.0,2.0,SC_023,1258.29,19943,1153.85,23.47,0,hospital_080,1399.12,S_166,438.32
1731,74447.0,-37.892758,145.050102,1/25 Madden Avenue,CARNEGIE,6465000.0,2013.0,house,3.0,2.0,2.0,SC_041,1165.98,19942,770.4,32.5,0,hospital_126,2836.37,S_015,791.41
1732,74502.0,-37.903453999999996,145.073528,11 Adams street,MURRUMBEENA,5460000.0,2013.0,house,3.0,1.0,2.0,SC_087,1817.46,19918,1020.2,31.85,0,hospital_159,2161.71,S_167,1817.22
1733,74523.0,-37.888653999999995,145.048675,11 Yendon Road,CARNEGIE,9456000.0,2012.0,house,3.0,1.0,2.0,SC_041,978.87,19942,579.11,32.5,0,hospital_108,2624.56,S_015,688.12
1734,74525.0,-37.902121,145.05563700000002,119 Leila Road,CARNEGIE,11700000.0,2013.0,house,4.0,2.0,1.0,SC_041,1951.62,19941,1412.66,35.5,0,hospital_159,2442.38,S_015,1608.68
1735,7457.0,-37.733004,144.82208899999998,4  Elstree Court,KEALBA,4080000.0,2015.0,house,3.0,1.0,2.0,SC_107,1440.92,20002,2346.49,33.06,0,hospital_005,3126.69,S_222,1684.11
1736,74578.0,-37.90462875,145.05514530000002,13 Tara Grove,CARNEGIE,7810000.0,2009.0,house,3.0,2.0,2.0,SC_041,2234.06,19941,1373.32,35.5,0,hospital_159,2210.19,S_015,1889.67
1737,74618.0,-37.885829,145.069954,15 Hobart Road,MURRUMBEENA,15600000.0,2014.0,house,5.0,3.0,2.0,SC_041,999.46,19919,536.57,29.89,0,hospital_108,2234.44,S_048,1052.04
1738,74680.0,-37.88962936,145.0774689,17 Poath Road,MURRUMBEENA,7119000.0,2009.0,house,3.0,1.0,1.0,SC_087,386.42,19918,584.81,31.85,0,hospital_166,2723.83,S_167,386.26
1739,74722.0,-37.892593,145.052474,19 Reserve Avenue,CARNEGIE,10120000.0,2012.0,house,4.0,1.0,1.0,SC_041,1028.2,19920,887.23,27.89,0,hospital_108,2930.0,S_015,646.81
1740,74814.0,-37.887574,145.05048,214 Neerim Road,CARNEGIE,9100000.0,2012.0,house,3.0,1.0,2.0,SC_041,784.31,19920,726.49,27.89,0,hospital_108,2452.23,S_015,521.14
1741,75145.0,-37.901546999999994,145.055056,4/352 Koonang Road,CARNEGIE,6398000.0,2014.0,house,1.0,1.0,1.0,SC_041,1896.19,19941,1369.01,35.5,0,hospital_159,2521.59,S_015,1547.93
1742,75222.0,-37.89845,145.051579,5 Albert Road,CARNEGIE,5648000.0,2015.0,house,2.0,1.0,2.0,SC_041,1646.83,19941,1177.12,35.5,0,hospital_126,2838.44,S_015,1271.52
1743,75398.0,-37.88699722,145.0509949,7 Edgewood Street,CARNEGIE,4576000.0,2008.0,house,2.0,1.0,0.0,SC_041,718.3,19920,671.24,27.89,0,hospital_108,2375.92,S_015,481.84
1744,75543.0,-37.8959301,145.0978417,1 Ferntree Gully Road,OAKLEIGH,9120000.0,2013.0,house,3.0,1.0,1.0,SC_087,1654.47,19917,972.54,33.85,0,hospital_166,804.75,S_026,1533.29
1745,7556.0,-37.741281,144.76423799999998,55 Entally Drive,ALBANVALE,9185000.0,2010.0,house,4.0,2.0,2.0,SC_048,2204.56,20001,2920.52,36.06,0,hospital_057,4913.59,S_070,1335.89
1746,75636.0,-37.890482,145.08193400000002,11/34 Maroo Street,HUGHESDALE,4400000.0,2010.0,house,2.0,1.0,1.0,SC_087,231.73,19918,618.42,31.85,0,hospital_166,2326.85,S_167,231.52
1747,75655.0,-37.893831,145.086883,11A Rugby Road,HUGHESDALE,14720000.0,2010.0,house,4.0,1.0,2.0,SC_087,761.06,19917,738.82,33.85,0,hospital_166,1782.54,S_167,760.93
1748,75656.0,-37.907579,145.105922,12  Ross St,HUNTINGDALE,9030000.0,2010.0,house,3.0,2.0,2.0,SC_087,3019.49,19916,494.09,35.85,0,hospital_166,926.17,S_169,2328.3
1749,75702.0,-37.903553,145.106872,13 Mortimer Street,HUNTINGDALE,7260000.0,2014.0,house,3.0,1.0,1.0,SC_087,2787.53,19916,920.41,35.85,0,hospital_166,484.46,S_026,2689.72
